{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/4/1/0/9281661/waterfall_9281661_2024-04-01T00-16-58.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/13/15/6865717/waterfall_6865717_2022-12-13T15-58-04.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/13/15/6865361/waterfall_6865361_2022-12-13T15-31-02.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/13/12/6865083/waterfall_6865083_2022-12-13T12-52-39.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/13/12/6865082/waterfall_6865082_2022-12-13T12-25-52.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/13/11/6864801/waterfall_6864801_2022-12-13T11-12-40.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/13/10/6864798/waterfall_6864798_2022-12-13T10-11-28.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/13/9/6864511/waterfall_6864511_2022-12-13T09-18-29.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/13/7/6863908/waterfall_6863908_2022-12-13T07-52-32.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/13/7/6863907/waterfall_6863907_2022-12-13T07-21-50.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/13/6/6863905/waterfall_6863905_2022-12-13T06-38-46.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/13/2/6863034/waterfall_6863034_2022-12-13T02-14-36.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/13/0/6862793/waterfall_6862793_2022-12-13T00-46-27.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/12/20/6862123/waterfall_6862123_2022-12-12T20-40-06.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/12/18/6861542/waterfall_6861542_2022-12-12T18-45-22.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/12/16/6861061/waterfall_6861061_2022-12-12T16-08-15.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/12/16/6861061/waterfall_6861061_2022-12-12T16-08-15.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/12/15/6860572/waterfall_6860572_2022-12-12T15-48-15.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/12/14/6860568/waterfall_6860568_2022-12-12T14-10-23.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/12/13/6860081/waterfall_6860081_2022-12-12T13-06-33.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/12/12/6860080/waterfall_6860080_2022-12-12T12-34-37.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/12/11/6859719/waterfall_6859719_2022-12-12T11-26-35.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/12/11/6859718/waterfall_6859718_2022-12-12T11-03-35.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/12/10/6859717/waterfall_6859717_2022-12-12T10-49-06.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/12/10/6859716/waterfall_6859716_2022-12-12T10-25-27.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/12/9/6859094/waterfall_6859094_2022-12-12T09-46-28.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/12/8/6859091/waterfall_6859091_2022-12-12T08-06-29.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/23/6857712/waterfall_6857712_2022-12-11T23-18-12.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/22/6857711/waterfall_6857711_2022-12-11T22-39-29.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/21/6857512/waterfall_6857512_2022-12-11T21-28-33.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/20/6857509/waterfall_6857509_2022-12-11T20-15-47.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/19/6857067/waterfall_6857067_2022-12-11T19-51-40.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/19/6857066/waterfall_6857066_2022-12-11T19-25-29.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/18/6857065/waterfall_6857065_2022-12-11T18-21-27.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/17/6858042/waterfall_6858042_2022-12-11T17-44-21.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/16/6856162/waterfall_6856162_2022-12-11T16-28-31.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/16/6858041/waterfall_6858041_2022-12-11T16-08-32.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/15/6855565/waterfall_6855565_2022-12-11T15-41-33.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/14/6855563/waterfall_6855563_2022-12-11T14-58-51.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/14/6858040/waterfall_6858040_2022-12-11T14-33-13.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/13/6855262/waterfall_6855262_2022-12-11T13-22-22.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/13/6855262/waterfall_6855262_2022-12-11T13-22-22.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/12/6855261/waterfall_6855261_2022-12-11T12-51-41.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/11/6854960/waterfall_6854960_2022-12-11T11-40-28.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/11/6854959/waterfall_6854959_2022-12-11T11-23-49.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/11/6854958/waterfall_6854958_2022-12-11T11-08-45.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/10/6854957/waterfall_6854957_2022-12-11T10-39-26.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/10/6854955/waterfall_6854955_2022-12-11T10-00-20.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/9/6854562/waterfall_6854562_2022-12-11T09-40-12.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/8/6854561/waterfall_6854561_2022-12-11T08-59-19.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/8/6854560/waterfall_6854560_2022-12-11T08-28-23.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/7/6854077/waterfall_6854077_2022-12-11T07-20-04.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/11/2/6853417/waterfall_6853417_2022-12-11T02-38-40.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/22/6852783/waterfall_6852783_2022-12-10T22-05-41.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/20/6852560/waterfall_6852560_2022-12-10T20-39-55.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/19/6852559/waterfall_6852559_2022-12-10T19-51-31.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/19/6852264/waterfall_6852264_2022-12-10T19-03-10.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/17/6851990/waterfall_6851990_2022-12-10T17-25-32.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/15/6851729/waterfall_6851729_2022-12-10T15-47-23.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/13/6851321/waterfall_6851321_2022-12-10T13-47-04.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/13/6851320/waterfall_6851320_2022-12-10T13-20-51.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/12/6851317/waterfall_6851317_2022-12-10T12-13-52.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/11/6851316/waterfall_6851316_2022-12-10T11-54-20.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/11/6850863/waterfall_6850863_2022-12-10T11-28-29.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/10/6850862/waterfall_6850862_2022-12-10T10-53-22.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/10/6850860/waterfall_6850860_2022-12-10T10-14-11.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/10/6850860/waterfall_6850860_2022-12-10T10-14-11.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/9/6850551/waterfall_6850551_2022-12-10T09-13-17.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/7/6850266/waterfall_6850266_2022-12-10T07-34-14.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/10/3/6849804/waterfall_6849804_2022-12-10T03-35-03.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/9/23/6849178/waterfall_6849178_2022-12-09T23-18-02.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/9/21/6848960/waterfall_6848960_2022-12-09T21-28-09.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/9/20/6848957/waterfall_6848957_2022-12-09T20-29-40.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/9/19/6848455/waterfall_6848455_2022-12-09T19-51-27.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/9/19/6848454/waterfall_6848454_2022-12-09T19-27-25.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/9/17/6847804/waterfall_6847804_2022-12-09T17-33-54.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/9/17/6847803/waterfall_6847803_2022-12-09T17-05-56.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/9/16/6847802/waterfall_6847802_2022-12-09T16-35-58.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/9/15/6847486/waterfall_6847486_2022-12-09T15-30-35.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/9/14/6847485/waterfall_6847485_2022-12-09T14-58-26.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/9/13/6846700/waterfall_6846700_2022-12-09T13-48-10.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/9/11/6846268/waterfall_6846268_2022-12-09T11-07-19.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/9/10/6846267/waterfall_6846267_2022-12-09T10-53-52.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/9/8/6846022/waterfall_6846022_2022-12-09T08-48-20.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/9/7/6845500/waterfall_6845500_2022-12-09T07-40-10.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/9/2/6844947/waterfall_6844947_2022-12-09T02-31-49.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/23/6844447/waterfall_6844447_2022-12-08T23-49-50.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/22/6844445/waterfall_6844445_2022-12-08T22-29-53.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/22/6844444/waterfall_6844444_2022-12-08T22-16-23.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/20/6844170/waterfall_6844170_2022-12-08T20-39-39.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/20/6844169/waterfall_6844169_2022-12-08T20-13-33.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/20/6844169/waterfall_6844169_2022-12-08T20-13-33.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/19/6843610/waterfall_6843610_2022-12-08T19-03-27.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/16/6843341/waterfall_6843341_2022-12-08T16-46-03.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/15/6842875/waterfall_6842875_2022-12-08T15-42-13.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/14/6842871/waterfall_6842871_2022-12-08T14-10-47.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/13/6842571/waterfall_6842571_2022-12-08T13-18-32.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/12/6842569/waterfall_6842569_2022-12-08T12-40-02.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/11/6842358/waterfall_6842358_2022-12-08T11-21-13.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/10/6842356/waterfall_6842356_2022-12-08T10-41-51.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/7/6842047/waterfall_6842047_2022-12-08T07-49-07.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/7/6841767/waterfall_6841767_2022-12-08T07-16-41.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/8/0/6840469/waterfall_6840469_2022-12-08T00-22-11.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/7/23/6840205/waterfall_6840205_2022-12-07T23-28-25.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/7/23/6840204/waterfall_6840204_2022-12-07T23-04-42.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/7/22/6840203/waterfall_6840203_2022-12-07T22-21-29.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/7/22/6840202/waterfall_6840202_2022-12-07T22-09-08.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/7/21/6839964/waterfall_6839964_2022-12-07T21-42-03.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/12/7/21/6839963/waterfall_6839963_2022-12-07T21-27-48.png', 'waterfall_status': 'with-signal'}
